ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
5295	Japhug	knee	the knee	tɯ-χpɯm	t ɯ ◦ χ p ɯ m	- t ɯ ◦ χ p ɯ m			膝	2039		膝	
5299	Tangut	knee	the knee	ŋwer²	ŋ w e r ²				膝	1193		膝	
5425	Old_Tibetan		to laugh	bgad	b g a d	) b g a d			笑	2301			
5454	Japhug		to laugh	nɤre	n ɤ r e	) n ɤ r e			笑	438			
5478	Old_Tibetan	leaf	the leaf	lo.ma	l o m a	- l o m a			叶子	948		葉	
5491	Khaling	leaf	the leaf	sāːphʌm	s āː pʰ ʌ m	s āː pʰ ʌ m			叶子	1402		葉	
5492	Limbu	leaf	the leaf	tɛtla	t ɛ t l a	t ɛ t l a			叶子	2318		葉	
5507	Japhug	leaf	the leaf	tɤ-jwaʁ	t ɤ ◦ j w a ʁ	t ɤ ◦ j w a ʁ			叶子	881		葉	
5511	Tangut	leaf	the leaf	bạ²	b ạ ²				叶子	881		葉	
5531	Old_Tibetan		left	gjon	g j o n	g j o n - ( - - - - )			左边	200			
5560	Japhug		left	ʁe	ʁ e	( - - ) ʁ e			左边	422			
5796	Old_Tibetan	liver	the liver	mtɕʰin.pa	m tɕʰ i n p a	- m tɕʰ i n p a			肝	2076		肝	
5809	Khaling	liver	the liver	lūm	l ū m	- l ū m			肝	52		肝	
5810	Limbu	liver	the liver	luŋma	l u ŋ m a	- l u ŋ m a			肝	52		肝	
5825	Japhug	liver	the liver	tɯ-mtsʰi	t ɯ ◦ m tsʰ i	- t ɯ ◦ m tsʰ i			肝	2076		肝	
5829	Tangut	liver	the liver	sji¹	s j i ¹				肝	2076		肝	
5849	Old_Tibetan	long	long	riŋ-	r i ŋ ◦	- r i ŋ - - ( ◦ - - - - - - - - - - - - )			长	547		長	
5862	Khaling	long	long	sōŋpɛ	s ō ŋ p ɛ	s ō ŋ p ɛ			长	2418		長	
5863	Limbu	long	long	kent-	k e n t ◦	k e n t ◦			长	2419		長	
5878	Japhug	long	long	zri	z r i	z r i - - - ( - - - - - - - - - - - - - )			长	547		長	
5882	Tangut	long	long	zjir²	z j i r ²				长	547		長	
5902	Old_Tibetan	louse	the louse	ɕig	ɕ i g	- ɕ i g			虱子	2077		蝨	
5915	Khaling	louse	the louse	sēr	s ē r	- s ē r			虱子	807		蝨	
5916	Limbu	louse	the louse	siʔ	s i ʔ	- s i ʔ			虱子	2077		蝨	
5931	Japhug	louse	the louse	zrɯɣ	z r ɯ ɣ	- z r ɯ ɣ			虱子	2077		蝨	
5935	Tangut	louse	the louse	ɕjiw²	ɕ j i w ²				虱子	2077		蝨	
6021	Khaling	man	the man (male human)	lɛsbɛ	l ɛ s b ɛ	- l ɛ s b ɛ			男人	1282		男	
6022	Limbu	man	the man (male human)	yɛmbitcha	j ɛ m b i tcʰ a	j ɛ m b i tcʰ a			男人	2454		男	
6037	Japhug	man	the man (male human)	tɤ-tɕɯ	t ɤ ◦ tɕ ɯ	t ɤ ◦ tɕ ɯ			男人	2459		男	
6041	Tangut	man	the man (male human)	goor¹	g oo r ¹				男人	1210		男	
6061	Old_Tibetan	many	many	maŋ-	m a ŋ +	m a ŋ + ( - - - - )			多	1663		多	
6074	Khaling	many	many	ghole	gh o l e	gh o l e			多	2464		多	
6075	Limbu	many	many	sidɔt	s i d ɔ t	s i d ɔ t			多	2465		多	
6090	Japhug	many	many	xcat	x c a t	x - - - c a t			多	979		多	
6114	Old_Tibetan	flesh	the meat	ɕa	ɕ a	- ɕ a			肉	10227		肌	
6127	Khaling	flesh	the meat	sɵ̂ː	s ɵ̂ː	- s ɵ̂ː			肉	10227		肌	
6128	Limbu	flesh	the meat	sa	s a	- s a			肉	10227		肌	
6143	Japhug	flesh	the meat	tɤ-mthɯm	t ɤ ◦ m tʰ ɯ m	t ɤ ◦ m tʰ ɯ m			肉	3000		肌	
6147	Tangut	flesh	the meat	tɕʰji¹	tɕʰ j i ¹				肉	10227		肌	
6167	Old_Tibetan	moon	the moon	sla	s l a	- s l a			月亮	2081		月	
6180	Khaling	moon	the moon	lɵ	l ɵ	- l ɵ			月亮	2081		月	
6181	Limbu	moon	the moon	laba	l a b a	- l a b a			月亮	2081		月	
6196	Japhug	moon	the moon	tɯ-sla	t ɯ ◦ s l a	- t ɯ ◦ s l a			月亮	2081		月	
6200	Tangut	moon	the moon	lhjị²	lʰ j ị j ²				月亮	2081		月	
6326	Old_Tibetan	mountain	the mountain	sgaŋ	s g a ŋ	- s g a ŋ			山	2509		山	
6339	Khaling	mountain	the mountain	ʣhes	ʣʰ e s	ʣʰ e s			山	2271		山	
6340	Limbu	mountain	the mountain	tɔksɔŋ	t ɔ k s ɔ ŋ	t ɔ k s ɔ ŋ			山	2511		山	
6355	Japhug	mountain	the mountain	zgo	z g o	- z g o		Tibetan[sgaŋ]	山	2509		山	
6359	Tangut	mountain	the mountain	ŋər¹	ŋ ə r ¹				山	3760		山	
6379	Old_Tibetan	mouth	the mouth	kʰa	kʰ a	- kʰ a			嘴	10405		口	
6392	Khaling	mouth	the mouth	koɔ̄m	k o ɔ̄ m	k o ɔ̄ m			嘴	2517		口	
6393	Limbu	mouth	the mouth	mura	m u r a	m u r a			嘴	2518		口	
6412	Tangut	mouth	the mouth	mər	m ə r				嘴	4137		口	
6432	Old_Tibetan	claw	the nail (fingernail or claw)	sen.mo	s e n m o	- s e n m o			爪子	88		爪	
6445	Khaling	claw	the nail (fingernail or claw)	sēndʉ	s ē n d ʉ	- s ē n d ʉ			爪子	88		爪	
6446	Limbu	claw	the nail (fingernail or claw)	sendi	s e n d i	- s e n d i			爪子	88		爪	
6461	Japhug	claw	the nail (fingernail or claw)	tɯ-ndzrɯ	t ɯ ◦ ⁿdz r ɯ	- t ɯ ◦ ⁿdz r ɯ			爪子	1194		爪	
6465	Tangut	claw	the nail (fingernail or claw)	dzjị¹	d z j ị ¹	dz j ị ¹			爪子	1194		爪	
6485	Old_Tibetan	name	the name	mʲiŋ	mʲ i ŋ	- mʲ i ŋ			名字	18		名	
6498	Khaling	name	the name	nʌ̄ŋ	n ʌ̄ ŋ	- n ʌ̄ ŋ			名字	18		名	
6499	Limbu	name	the name	miŋ	m i ŋ	- m i ŋ			名字	18		名	
6514	Japhug	name	the name	tɤ-rmi	t ɤ ◦ r m i	- t ɤ ◦ r m i			名字	18		名	
6518	Tangut	name	the name	mjiij²	m j ii j ²				名字	18		名	
6538	Old_Tibetan		narrow	dog-	d o g	d o g - ( - - - - )			窄	1084			
6567	Japhug		narrow	tɕɤr	tɕ ɤ r	- - - tɕ ɤ r			窄	671			
6591	Old_Tibetan		near	tʰag.ɲe.po	tʰ a g + ɲ e + p o	tʰ a g + ɲ e - - - - - ( + p o - - - - - - - - - - )			近	7			
6620	Japhug		near	armbat	a r mb a t	( a - - ) r mb a t			近	974			
6644	Old_Tibetan	neck	the neck	ske	s k e	- s k e			脖子	695		頸	
6657	Khaling	neck	the neck	takʦhu	t a k ʦʰ u	t a k ʦʰ u			脖子	2565		頸	
6658	Limbu	neck	the neck	sitla	s i t l a	s i t l a			脖子	2566		頸	
6673	Japhug	neck	the neck	tɯ-mke	t ɯ ◦ m k e	- t ɯ ◦ m k e			脖子	695		頸	
6677	Tangut	neck	the neck	ljwịj¹	l j w ị j ¹				脖子	122		頸	
6697	Old_Tibetan		the needle (for sewing)	kʰab	kʰ a b	- kʰ a b				10231			
6726	Japhug		the needle (for sewing)	taqaβ	t a q a β	- t a q a β				10231			
6750	Old_Tibetan	new	new	gsar-	g s a r ◦	g s a r - - ( ◦ - - - - - - - )			新	23		新	
6763	Khaling	new	new	nu:ri	n uː r i	n uː - ( - - - r i )			新	257		新	
6764	Limbu	new	new	sɔŋ	s ɔ ŋ	- - - - - s ɔ - ŋ - - - - -			新	2601		新	
6779	Japhug	new	new	ɕɤɣ	ɕ ɤ ɣ	( - - - - - ) ɕ ɤ ɣ -			新	997		新	
6783	Tangut	new	new	sjiw¹	s j i w ¹				新	997		新	
6856	Old_Tibetan		nine	dgu	d g u	( - - - - - - - - - - ) d - - - g - u - - - - ( - ) - -				24			
6885	Japhug		nine	kɯngɯt	k ɯ n g ɯ t	( - - - - - - - k ɯ - ) n - - - g - ɯ - t - - ( - ) - -				24			
6909	Old_Tibetan	nose	the nose	sna	s n a	- s n a			鼻子	2090		鼻	
6922	Khaling	nose	the nose	nɵ	n ɵ	- n ɵ			鼻子	2090		鼻	
6923	Limbu	nose	the nose	nɛbo	n ɛ b o	- n ɛ b o			鼻子	2090		鼻	
6938	Japhug	nose	the nose	tɯ-ɕna	t ɯ ◦ ɕ n a	- t ɯ ◦ ɕ n a			鼻子	2090		鼻	
6942	Tangut	nose	the nose	njii²	n j ii ²				鼻子	2090		鼻	
7015	Old_Tibetan		old (of person)	rgas	r g a s	r g a s - ( - - - - - - - - )			老	583			
7044	Japhug		old (of person)	rgɤz	r g ɤ z	r g ɤ z - ( - - - - - - - - )		tib[rgas]	老	583			
7068	Old_Tibetan	one	one	gtɕig	g tɕ i g	g - - tɕ i g - ( - ) - ( - - )			一	302		一	
7081	Khaling	one	one	tûːbʌ	t ûː b ʌ	- - - t ûː - - ( - ) - ( b ʌ )			一	302		一	
7082	Limbu	one	one	thik	tʰ i k	- - - tʰ i k - ( - ) - ( - - )			一	302		一	
7097	Japhug	one	one	ci	c i	- - - c i - - ( - ) - ( - - )			一	302		一	
7101	Tangut	one	one	lew¹	l e w ¹				一	302		一	
7386	Old_Tibetan		to play	rtse	r ts e	) r ts e			玩	1448			
7415	Japhug		to play	anɯɣro	a n ɯ ɣ r o	a n ɯ ɣ r o			玩	3258			
7492	Old_Tibetan		to push	skul	s k u l	s k u l			推	3301			
7521	Japhug		to push	sthoʁ	s tʰ o ʁ	s tʰ o ʁ			推	2768			
7545	Old_Tibetan	person	the rain	tɕʰar.pa	tɕʰ a r + p a	- tɕʰ a r + p a			雨	1342		人	
7558	Khaling	person	the rain	wɵ	w ɵ	- w ɵ			雨	10234		人	
7574	Japhug	person	the rain	tɯmɯ	t ɯ m ɯ	- t ɯ m ɯ			雨	1164		人	
7578	Tangut	person	the rain	dzjwo²	d z j w o ²				雨	4154		人	
7598	Old_Tibetan		the mouse or rat	bʲi.ba	b j i + b a	- b j i + b a				10424			
7627	Japhug		the mouse or rat	βʑɯ	β ʑ ɯ	- β ʑ ɯ				10424			
7651	Old_Tibetan	red	red	dmar-	d m a r ◦	d m a - - r ◦ ( - - - - - - )			红	1088		赤	
7664	Khaling	red	red	ɦalalâm	ɦ a l a l â m	ɦ a l a l â m ( - - - - - )			红	638		赤	
7665	Limbu	red	red	hɛt	h ɛ t	h ɛ t			红	3413		赤	
7680	Japhug	red	red	ɣɯrni	ɣ ɯ r n i	- ( ɣ ɯ - - - - ) r n i - ( - - - - - - )			红	1306		赤	
7684	Tangut	red	red	njij¹	n j i j ¹				红	1306		赤	
7704	Old_Tibetan		to reside (live)	sdod, bsdad	b s d a d	- b s d a d				2022			
7733	Japhug		to reside (live)	rɤʑi	r ɤ ʑ i	r ɤ ʑ i				2805			
7757	Old_Tibetan		right	gjas	g j a s	( - - - - - ) g j a s ( - ) - ( - - - - )			右边	10429			
7786	Japhug		right	χcʰa	χ cʰ a	χ - - - cʰ a ( - - )			右边	920			
7863	Old_Tibetan	path	the road	lam	l a m	- l a m			路	2206		路	
7876	Khaling	path	the road	lɛ̄m	l ɛ̄ m	- l ɛ̄ m			路	2206		路	
7877	Limbu	path	the road	lam	l a m	- l a m			路	2206		路	
7892	Japhug	path	the road	tʂu	tʂ u	- tʂ u			路	2850		路	
7896	Tangut	path	the road	tɕja¹	tɕ j a ¹				路	1175		路	
7969	Old_Tibetan	root	the root	rtsa.ba	r ts a b a	- r ts a b a			根	285		根	
7982	Khaling	root	the root	sɛ̄m	s ɛ̄ m	s ɛ̄ m			根	225		根	
7983	Limbu	root	the root	sa:p	s a: p	s a: p			根	225		根	
7998	Japhug	root	the root	tɤ-zrɤm	t ɤ ◦ z r ɤ m	t ɤ ◦ z r ɤ m			根	225		根	
8002	Tangut	root	the root	dʑju²	dʑ j u ²				根	4157		根	
8022	Old_Tibetan		the rope	tʰag.pa	tʰ a g + p a	- tʰ a g + p a			绳子	540			
8051	Japhug		the rope	tɯmbri	t ɯ m b r i	- t ɯ m b r i			绳子	10164			
8128	Old_Tibetan	round	round	zlum-	z l u m	z l u m - -			圆	403		圓	
8141	Khaling	round	round	khʌkhʌrmîm	kʰ ʌ kʰ ʌ r m î m	kʰ ʌ - - kʰ ʌ r ( m î m )			圆	558		圓	
8142	Limbu	round	round	kugɔp	k u g ɔ p	k u g ɔ p			圆	2899		圓	
8157	Japhug	round	round	artɯm	a r t ɯ m	a r t ɯ m			圆	3770		圓	
8161	Tangut	round	round	low²	l o w ²				圆	403		圓	
8234	Old_Tibetan		the salt	tsʰʷa	tsʰʷ a	) tsʰʷ a			盐	4160			
8263	Japhug		the salt	tsʰa	tsʰ a	) tsʰ a		tib[tsʰʷa]	盐	4160			
8287	Old_Tibetan	sand	the sand	bʲe.ma	bʲ e m a	) bʲ e m a			沙子	118		沙	
8300	Khaling	sand	the sand	sekhre	s e kʰ r e	) s e kʰ r e			沙子	212		沙	
8316	Japhug	sand	the sand	qambɯt	q a m b ɯ t	) q a m b ɯ t			沙子	2415		沙	
8320	Tangut	sand	the sand	bẹ¹	b ẹ ¹				沙子	2415		沙	
8393	Old_Tibetan		to scratch	brad	b r a d	b r a d			抓	2501			
8422	Japhug		to scratch	rɤβraʁ	r ɤ β r a ʁ	( r ɤ - - - ) - - β r a ʁ - ( - - - - - - )			抓	2403			
8446	Old_Tibetan	see	to see	lta-	l t a +	l t a +			看见	2936		睹	
8459	Khaling	see	to see	thɵ-	tʰ ɵ ◦	tʰ ɵ ◦			看见	2939		睹	
8460	Limbu	see	to see	nis-	n i s ◦	n i s ◦			看见	2940		睹	
8475	Japhug	see	to see	mto	m t o	( - - - - - - ) m t o - - ( - )			看见	2472		睹	
8479	Tangut	see	to see	ljij²	l j i j ²				看见	4162		睹	
8499	Old_Tibetan	seed	the seed	sa.bon	s a b o n	) s a b o n			种子	955		種	
8512	Khaling	seed	the seed	rāːru	r āː r u	r āː r u			种子	2952		種	
8513	Limbu	seed	the seed	se	s e	- s e			种子	2953		種	
8528	Japhug	seed	the seed	tɯ-rɣi	t ɯ ◦ r ɣ i	) t ɯ ◦ r ɣ i			种子	4165		種	
8552	Old_Tibetan		seven	bdun	b d u n	b d u n -				1049			
8581	Japhug		seven	kɯɕnɯz	k ɯ ɕ n ɯ z	( - - - k ɯ - ) ɕ - - - n - ɯ z - ( - - - - - )				55			
8658	Old_Tibetan		sharp	rno-	r n o	r n o - ( - - - - )			锋利	1770			
8687	Japhug		sharp	mtɕoʁ	m tɕ o ʁ	( - - - ) m tɕ o ʁ			锋利	992			
8711	Old_Tibetan		to shoot (an arrow)	ɴpʰen	ɴ pʰ e n	( - - - - ) ɴ pʰ e n -				2979			
8740	Japhug		to shoot (an arrow)	tɯdi lɤt	t ɯ d i + l ɤ t	- - - - - - t ɯ d i + l ɤ t				2933			
8764	Old_Tibetan		short	tʰuŋ-	tʰ u ŋ	- - - - - - - tʰ u - - - ŋ - - - - ( - - - - - - - - - - - )			短	4170			
8793	Japhug		short	xtɯt	x t ɯ t	- - x - - - - t ɯ - t - - - - - - ( - - - - - - - - - - - )			短	972			
8817	Old_Tibetan		the shoulder	pʰrag	pʰ r a g	) pʰ r a g				13			
8846	Japhug		the shoulder	tɯ-rpaʁ	t ɯ ◦ r p a ʁ	) t ɯ ◦ r p a ʁ				13			
8976	Old_Tibetan		to sing	gʑas  gtoŋ	g ʑ a s + + g t o ŋ	g ʑ a s + + g t o ŋ -			唱	3053			
9005	Japhug		to sing	nɯrɤɣo	n ɯ r ɤ ɣ o	n ɯ r ɤ ɣ o			唱	3058			
9082	Old_Tibetan		six	drug	d r u g	- - d - - - - - - - - - r u - - g - - - ( - )				306			
9111	Japhug		six	kɯtʂɤɣ	k ɯ tʂ ɤ ɣ	- - - - - - k ɯ - - - tʂ - ɤ - - ɣ - - - ( - )				306			
9135	Old_Tibetan	skin	the skin	lpags	l p a g s	) l p a g s			皮肤	2885		皮	
9148	Khaling	skin	the skin	sʌkʌ	s ʌ k ʌ	) s ʌ k ʌ			皮肤	689		皮	
9149	Limbu	skin	the skin	horik	h o r i k	h o r i k			皮肤	3076		皮	
9164	Japhug	skin	the skin	tɯ-ndʐi	t ɯ ◦ ndʐ i	- t ɯ ◦ ndʐ i			皮肤	2473		皮	
9168	Tangut	skin	the skin	dʑjɨ¹	dʑ j ɨ ¹				皮肤	2473		皮	
9188	Old_Tibetan		the sky	gnam	g n a m	) g n a m			天空	254			
9217	Japhug		the sky	tɯmɯ	t ɯ m ɯ	) t ɯ m ɯ			天空	499			
9241	Old_Tibetan	sleep	to sleep	gɲid ɲal	g ɲ i d _ ɲ a l	g ɲ i d _ ɲ a l -			睡	2540		寢	
9254	Khaling	sleep	to sleep	ʔip-si-	ʔ i p ◦ s i ◦	( - - ) ʔ i p - ( - - - - - - - - ◦ s i ◦ - - - - )			睡	2244		寢	
9255	Limbu	sleep	to sleep	ips-	i ps ◦	( - - ) - i ps - ( - ◦ - - - - - - - - - - - - - - )			睡	2244		寢	
9270	Japhug	sleep	to sleep	nɯʑɯβ	n ɯ ʑ ɯ β	( n ɯ ) ʑ ɯ β - ( - - - - - - - - - - - - - - - - )			睡	2244		寢	
9274	Tangut	sleep	to sleep	.jɨ²	j ɨ ²				睡	2244		寢	
9294	Old_Tibetan	small	small	tɕʰuŋ-	tɕʰ u ŋ	tɕʰ u ŋ - - - - - - ( - - - )			小	742		小	
9307	Khaling	small	small	jakki	j a k k i	j a k k i			小	3094		小	
9308	Limbu	small	small	cu:kt-	c u: k t ◦	c u: k t ◦			小	3095		小	
9323	Japhug	small	small	xtɕi	x tɕ i	( - - - - - - - ) x tɕ i ( - - )			小	440		小	
9327	Tangut	small	small	tsəj¹	ts ə j ¹				小	440		小	
9347	Old_Tibetan		to smell (perceive odor) [transitive]	snom, bsnams	b s n a m s	( - - - - - - - - - - - - - - - - - - - - - - - - - - - ) b s - - n a m s ( - - - - - - - - )			闻	67			
9376	Japhug		to smell (perceive odor) [transitive]	nɤmnɤm	n ɤ m n ɤ m	( - - - - - - - - - - - - - - - n ɤ - - - - - - - - - - ) - - - m n ɤ m - ( - - - - - - - - )			闻	67			
9400	Old_Tibetan	smoke	the smoke	du.ba	d u b a	) d u b a			烟	1421		煙	
9413	Khaling	smoke	the smoke	mikmɵ	m i k m ɵ	m i k m ɵ			烟	2446		煙	
9414	Limbu	smoke	the smoke	mi:kkhu	m i: k kʰ u	) m i: k kʰ u			烟	68		煙	
9429	Japhug	smoke	the smoke	tɤkʰɯ	t ɤ kʰ ɯ	) t ɤ kʰ ɯ			烟	68		煙	
9433	Tangut	smoke	the smoke	ɣju¹	ɣ j u ¹				烟	68		煙	
9506	Old_Tibetan		the snake	sbrul	s b r u l	- s b r u l			蛇	70			
9535	Japhug		the snake	qapri	q a p r i	- q a p r i			蛇	70			
9559	Old_Tibetan		the snow	gaŋs	g a ŋ s	- g a ŋ s			雪	2796			
9588	Japhug		the snow	tɤjpa	t ɤ j p a	) t ɤ j p a			雪	2372			
9665	Old_Tibetan		the spider	sdom	s d o m	- s d o m				2348			
9694	Japhug		the spider	ɴɢoɕna	ɴɢ o ɕ n a	ɴɢ o ɕ n a				1756			
9747	Japhug		to spit	mciphɯt (lɤt)	m c i pʰ ɯ t _ l ɤ t )	- - - m c i pʰ ɯ t _ ( l ) ɤ t )			吐	3128			
9930	Old_Tibetan	stand	to stand	laŋs-	l a ŋ s	- l a ŋ s			站	2265		立	
9943	Khaling	stand	to stand	rep	r e p	- r e p			站	2246		立	
9959	Japhug	stand	to stand	ndzur	ⁿdz u r	ⁿdz u r			站	3150		立	
9963	Tangut	stand	to stand	.jar¹	j a r ¹				站	2246		立	
9983	Old_Tibetan	star	the star	skar.ma	s k a r m a	) s k a r m a			星星	78		星	
9996	Khaling	star	the star	sāŋgʌr	s ā ŋ g ʌ r	) s ā ŋ g ʌ r			星星	10319		星	
9997	Limbu	star	the star	khɛmsikpa	kʰ ɛ m s i k p a	kʰ ɛ m s i k p a			星星	3197		星	
10012	Japhug	star	the star	ʑŋgri	ʑ ŋg r i	- ʑ ŋg r i			星星	1073		星	
10016	Tangut	star	the star	gjịj¹	g j ị j ¹				星星	1073		星	
10036	Old_Tibetan		to steal	rku	r k u	) r k u				10464			
10065	Japhug		to steal	mɯrkɯ	m ɯ r k ɯ	) m ɯ r k ɯ				10464			
10089	Old_Tibetan		the stick	dbʲug	d b j u g	- d b j u g			棍子	1554			
10118	Japhug		the stick	tɤɲi	t ɤ ɲ i	t ɤ ɲ i			棍子	3155			
10142	Old_Tibetan	stone	the stone (a piece of)	rdo	r d o	) r d o			石头	3156		石	
10155	Khaling	stone	the stone (a piece of)	lūŋ	l ū ŋ	) l ū ŋ			石头	81		石	
10156	Limbu	stone	the stone (a piece of)	luŋ	l u ŋ	) l u ŋ			石头	81		石	
10171	Japhug	stone	the stone (a piece of)	rdɤstaʁ	r d ɤ s t a ʁ	) r d ɤ s t a ʁ		tib[rdo]	石头	3156		石	
10175	Tangut	stone	the stone (a piece of)	lụ¹	l ụ ¹				石头	10582		石	
10195	Old_Tibetan		straight	draŋ-	d r a ŋ	d r a ŋ - ( - - - - - - - - - )			直	1595			
10224	Japhug		straight	astu	a s t u	( - - - a ) s t u			直	983			
10248	Old_Tibetan		to lick	ldag	l d a g	) l d a g			吮	101			
10277	Japhug		to lick	nɯntsɯɣ	n ɯ n ts ɯ ɣ	n ɯ n ts ɯ ɣ			吮	3164			
10301	Old_Tibetan	sun	the sun	ɲi.ma	ɲ i m a	) ɲ i m a			太阳	83		日	
10314	Khaling	sun	the sun	noɔ̄m	n oɔ̄ m	) n oɔ̄ m			太阳	86		日	
10315	Limbu	sun	the sun	nam	n a m	) n a m			太阳	86		日	
10330	Japhug	sun	the sun	ʁmbɣi	ʁ mb ɣ i	ʁ mb ɣ i			太阳	3166		日	
10334	Tangut	sun	the sun	be²	b e ²				太阳	3166		日	
10460	Old_Tibetan	tail	the tail	rŋa.ma	r ŋ a m a	) r ŋ a m a			尾巴	914		尾	
10473	Khaling	tail	the tail	mêr	m ê r	- m ê r			尾巴	853		尾	
10474	Limbu	tail	the tail	mi²	m i ²	) m i ²			尾巴	84		尾	
10489	Japhug	tail	the tail	tɤ-jme	t ɤ ◦ j m e	) t ɤ ◦ j m e			尾巴	84		尾	
10493	Tangut	tail	the tail	mjiij¹	m j ii j ¹				尾巴	84		尾	
10513	Old_Tibetan		ten	btɕu	b tɕ u	b tɕ u - - ( - - - - - )				296			
10542	Japhug		ten	sqi	s q i	s - q i - - - - - -				364			
10725	Old_Tibetan		thick	mtʰug-	m tʰ u g	) m tʰ u g			厚	2146			
10754	Japhug		thick	jaʁ	j a ʁ	j a ʁ			厚	977			
10778	Old_Tibetan		thin (object)	srab	s r a b	) s r a b			薄	3192			
10807	Japhug		thin (object)	mba	mb a	) mb a			薄	3196			
10831	Old_Tibetan		to think (reflect)	sems, bsam	b s a m	) b s a m			想	2500			
10860	Japhug		to think (reflect)	sɯso	s ɯ s o	) s ɯ s o	see LS note for Old Chinese		想	10586			
10937	Old_Tibetan	you	thou [second person singular]	kʰʲod	kʰ ʲ o d	) kʰ ʲ o d			你	2471		汝	
10950	Khaling	you	thou [second person singular]	ʔīn	ʔ ī n	) ʔ ī n			你	10475		汝	
10951	Limbu	you	thou [second person singular]	khɛnɛ	kʰ ɛ n ɛ	kʰ ɛ n ɛ			你	2810		汝	
10966	Japhug	you	thou [second person singular]	nɤʑo	n ɤ ʑ o	) n ɤ ʑ o			你	10475		汝	
10990	Old_Tibetan		three	gsum	g s u m	) g s u m			三	283			
11019	Japhug		three	χsɯm	χ s ɯ m	) χ s ɯ m		tib[gsum]	三	283			
11043	Old_Tibetan		to throw	dbʲug	d b j u g	- d b j u g			扔	928			
11072	Japhug		to throw	ɣɤrɤt	ɣ ɤ r ɤ t	ɣ ɤ r ɤ t			扔	3213			
11096	Old_Tibetan		the thunder	tʰog	tʰ o g	tʰ o g				2526			
11125	Japhug		the thunder	tʰoʁ	tʰ o ʁ	tʰ o ʁ		tib[tʰog]		2526			
11202	Old_Tibetan	tongue	the tongue	ldʑe	l dʑ e	- l dʑ e			舌头	4190		舌	
11215	Khaling	tongue	the tongue	lēm	l ē m	l ē m			舌头	2825		舌	
11216	Limbu	tongue	the tongue	lɛsot	l ɛ s o t	- l ɛ s o t			舌头	4190		舌	
11231	Japhug	tongue	the tongue	tɯ-mdʑu	t ɯ ◦ m dʑ u	t ɯ ◦ m dʑ u			舌头	3227		舌	
11235	Tangut	tongue	the tongue	lhjwa	lʰ j w a				舌头	715		舌	
11255	Old_Tibetan	tooth	the tooth (front)	so	s o	- s o			牙齿	10482		牙	
11268	Khaling	tooth	the tooth (front)	ŋʌlu	ŋ ʌ l u	ŋ ʌ l u			牙齿	10252		牙	
11269	Limbu	tooth	the tooth (front)	hebu	h e b u	h e b u			牙齿	3231		牙	
11284	Japhug	tooth	the tooth (front)	tɯ-ɕɣa	t ɯ ◦ ɕ ɣ a	- t ɯ ◦ ɕ ɣ a			牙齿	10482		牙	
11288	Tangut	tooth	the tooth (front)	kowr²	k o w r ²				牙齿	4191		牙	
11308	Old_Tibetan	tree	the tree	ɕiŋ	ɕ i ŋ	- ɕ i ŋ			树	3396		木	
11321	Khaling	tree	the tree	sʌ̄ŋ	s ʌ̄ ŋ	- s ʌ̄ ŋ			树	3396		木	
11322	Limbu	tree	the tree	siŋbuŋ	s i ŋ b u ŋ	- s i ŋ b u ŋ			树	3396		木	
11337	Japhug	tree	the tree	si	s i	- s i			树	3396		木	
11341	Tangut	tree	the tree	sji¹	s j i ¹				树	3396		木	
11467	Old_Tibetan	two	two	gɲis	g ɲ i s	) g ɲ i s			二	102		二	
11480	Khaling	two	two	sakpu	s a k p u	s a k p u			二	3241		二	
11481	Limbu	two	two	ni	n i	) n i			二	102		二	
11496	Japhug	two	two	ʁnɯz	ʁ n ɯ z	) ʁ n ɯ z			二	102		二	
11500	Tangut	two	two	njɨɨ²	n j ɨɨ ²				二	102		二	
11520	Old_Tibetan		to vomit	skʲug	s kʲ u g	- s kʲ u g			呕吐	10483			
11549	Japhug		to vomit	mɯjphɤt	m ɯ j pʰ ɤ t	) m ɯ j pʰ ɤ t			呕吐	736			
11573	Old_Tibetan	walk	to walk	ɴgro-	ɴ g r o ◦	) ɴ g r o ◦			走	3003		行	
11586	Khaling	walk	to walk	lɛm-thi-	l ɛ m ◦ tʰ i ◦	) l ɛ m ◦ tʰ i ◦			走	2524		行	
11587	Limbu	walk	to walk	laŋ-ghek-	l a ŋ ◦ gʰ e k ◦	l a ŋ ◦ gʰ e k ◦			走	4048		行	
11602	Japhug	walk	to walk	ŋke	ŋ k e	- ŋ k e			走	2841		行	
11606	Tangut	walk	to walk	dʑji	dʑ j i				走	4192		行	
11732	Old_Tibetan	water	the water	tɕʰu	tɕʰ u	- tɕʰ u	https://stan.hypotheses.org/20 for the cognay of OT and OC		水	2787		水	
11745	Khaling	water	the water	ku	k u	- k u			水	1425		水	
11746	Limbu	water	the water	cowat	c o w a t	c o w a t			水	2834		水	
11761	Japhug	water	the water	tɯ-ci	t ɯ ◦ c i	t ɯ ◦ c i			水	3374		水	
11765	Tangut	water	the water	zjɨɨr²	z j ɨɨ r ²				水	4193		水	
11838	Old_Tibetan		wet	rlon	r l o n	) r l o n			湿	2479			
